@relation 'trainingnumbers.verb-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Reorder-Rfirst,last,2'

@attribute Word numeric
@attribute 5let {овать,ичать,йкать,акать,аться,алеть,еться,лкать,ывать,укать,ахать,оветь,янеть,ацать,юкать,баять,егать,днеть,елеть,енеть,икать,ивать,евать,ухать,леять,стать,ждать,атеть,одать,олеть,лтать,осать,згать,ыкать,якать,яцать,ькать,уреть,ркать,алять,яться,ирать,ргать,ерять,язать,ибать,онять,игать,елать,ыхать,едать,нчать,треть,тшать,ереть,ешать,ещать,веять,имать,адать,ожать,увать,умать,ымать,езать,етать,окать,здать,преть,слеть,ыдать,зжать,грать,идать,илять,итать,хлять,апать,атать,ачать,епать,адеть,жнеть,ипать,лиять,япать,азать,инать,екать,агать,чтать,ужать,ыметь,очать,ицать,есать,лнять,ылать,сиять,ищать,паять,тлять,ихать,ягать,ядать,скать,утать,ащать,сеять,исать,ебать,отеть,ыпать,иветь,орать,ызать,улять,орять,елять,олять,знать,зреть,ябать,шлять,ючать,ырять,упать,мсать,глять,усать,ушать,изать,инять,арать,енять,рзать,огать,юхать,чкать,ясать,ытать,убать,угать,учать,меять,спеть,таять,снять,рпать,слять,вкать,олать,азеть,отать,упеть,убеть,опать,раять,охать,знеть,тнеть,мкать,стеть,рнеть,еветь,бреть,влеть,ылять,лбать,лжать,ажать,тлеть,ыгать,хлеть,южеть,лтеть,иреть,влять,асать,иметь,снеть,хтать,аветь,лаять,маять,длять,рцать,ирять,млеть,мшеть,еметь,енать,рхать,авать,лзать,ятать,пхать,тнать,рдеть,реять,обеть,ежеть,длать,инеть,ареть,мнеть,теять,яветь,хаять,илеть,юпать,одеть,омать,удать,тветь,чуять,зиять,злеть,блять,ваять,ьчать,ощать,млать,пчать,глеть,пнеть,гчать,ысеть,ютеть,рзеть,шкать,чнеть,юдать,ореть,плять,ртать,чхать,лдеть,осеть,есеть,юдеть,очеть,ожеть,ыбеть,уметь,ятеть,днять,анеть,млять,усеть,брять,блеть,урять,унать,удеть,ошать,длеть,ылеть,шлеть,вдать,епеть,рчать,абеть,клеть,ртеть,опеть,зветь,ыреть,аметь,ометь,ечать,птать,обать,внять,идеть,ймать,лнеть,едеть,ыжеть,ябеть,сметь,плеть,кнеть,жнять,ошеть,ьшать,арять,изеть,деять,онеть,ытеть,ишать,ьнять,юметь,чшать,дшать,чаять,ыбать,ндать,драть,юнеть}
@attribute Class {2а,1а,6а}

@data
7521,ивать,1а
7522,паять,1а
7523,екать,1а
7524,аться,1а
7525,ивать,1а
7526,аться,1а
7527,ивать,1а
7528,тлять,1а
7529,атать,1а
7530,ывать,1а
7531,ивать,1а
7532,аться,1а
7533,икать,1а
7534,инать,1а
7535,инать,1а
7536,ирать,1а
7537,аться,1а
7538,итать,1а
7539,итать,1а
7540,аться,1а
7541,ихать,1а
7542,аться,1а
7543,ивать,1а
7544,аться,1а
7545,авать,1а
7546,акать,6а
7547,аться,6а
7548,еветь,1а
7549,утать,1а
7550,ывать,1а
7551,едать,1а
7552,овать,2а
7553,ивать,1а
7554,лзать,1а
7555,аться,1а
7556,евать,1а
7557,овать,2а
7558,отеть,1а
7559,евать,1а
7560,преть,1а
7561,елять,1а
7562,скать,1а
7563,овать,2а
7564,овать,2а
7565,стать,1а
7566,овать,2а
7567,ивать,1а
7568,аться,1а
7569,екать,1а
7570,овать,2а
7571,овать,2а
7572,овать,2а
7573,аветь,1а
7574,овать,2а
7575,аться,2а
7576,ывать,1а
7577,аться,1а
7578,ицать,1а
7579,овать,2а
7580,ывать,1а
7581,ывать,1а
7582,аться,1а
7583,аться,1а
7584,ыдать,1а
7585,скать,1а
7586,ажать,1а
7587,ивать,1а
7588,ивать,1а
7589,аться,1а
7590,аться,1а
7591,атать,1а
7592,ывать,1а
7593,ркать,1а
7594,тлеть,1а
7595,едать,1а
7596,екать,1а
7597,аться,1а
7598,овать,2а
7599,сиять,1а
7600,ивать,1а
7601,ивать,1а
7602,овать,2а
7603,аться,1а
7604,онять,1а
7605,учать,1а
7606,овать,2а
7607,яться,1а
7608,ушать,1а
7609,ивать,1а
7610,ывать,1а
7611,овать,2а
7612,ирать,1а
7613,аться,1а
7614,ывать,1а
7615,аться,1а
7616,овать,2а
7617,аться,2а
7618,ывать,1а
7619,аться,1а
7620,ивать,1а
7621,ягать,1а
7622,ивать,1а
7623,ивать,1а
7624,егать,1а
7625,стеть,1а
7626,ирать,1а
7627,ирать,1а
7628,аться,1а
7629,аться,1а
7630,ичать,1а
7631,овать,2а
7632,елять,1а
7633,игать,1а
7634,укать,1а
7635,ивать,1а
7636,ивать,1а
7637,овать,2а
7638,ичать,1а
7639,овать,2а
7640,итать,1а
7641,аться,1а
7642,ыпать,1а
7643,ыпать,1а
7644,аться,1а
7645,аться,1а
7646,аться,1а
7647,ыхать,1а
7648,юкать,1а
7649,ивать,1а
7650,ивать,1а
7651,аться,1а
7652,евать,2а
7653,ивать,1а
7654,скать,1а
7655,аться,1а
7656,ачать,1а
7657,ивать,1а
7658,ивать,1а
7659,таять,6а
7660,овать,2а
7661,екать,1а
7662,овать,2а
7663,овать,2а
7664,овать,2а
7665,овать,2а
7666,овать,2а
7667,агать,1а
7668,яться,1а
7669,ирать,1а
7670,аться,1а
7671,скать,1а
7672,аться,1а
7673,ивать,1а
7674,аться,1а
7675,тлеть,1а
7676,овать,2а
7677,овать,2а
7678,опать,1а
7679,овать,2а
7680,аться,2а
7681,ывать,1а
7682,аться,1а
7683,овать,2а
7684,ивать,1а
7685,ивать,1а
7686,овать,2а
7687,зветь,1а
7688,ухать,1а
7689,евать,2а
7690,ыкать,1а
7691,ыкать,1а
7692,аться,1а
7693,вкать,1а
7694,ягать,1а
7695,ивать,1а
7696,аться,1а
7697,ивать,1а
7698,овать,2а
7699,овать,2а
7700,овать,2а
7701,аться,2а
7702,ывать,1а
7703,аться,1а
7704,овать,2а
7705,укать,1а
7706,ивать,1а
7707,аться,1а
7708,орать,1а
7709,опать,1а
7710,ывать,1а
7711,ыкать,1а
7712,ичать,1а
7713,овать,2а
7714,юкать,1а
7715,апать,1а
7716,ывать,1а
7717,овать,2а
7718,овать,2а
7719,ичать,1а
7720,ивать,1а
7721,икать,1а
7722,аться,1а
7723,чнеть,1а
7724,овать,2а
7725,аться,1а
7726,чуять,6а
7727,агать,1а
7728,мкать,1а
7729,овать,2а
7730,ибать,1а
7731,ивать,1а
7732,епать,1а
7733,овать,2а
7734,овать,2а
7735,ывать,1а
7736,евать,2а
7737,ывать,1а
7738,овать,2а
7739,ывать,1а
7740,овать,2а
7741,ывать,1а
7742,евать,2а
7743,ывать,1а
7744,опать,1а
7745,ывать,1а
7746,овать,2а
7747,лкать,1а
7748,упать,1а
7749,аться,1а
7750,ывать,1а
7751,аться,1а
7752,овать,2а
7753,аться,2а
7754,снеть,1а
7755,снеть,1а
7756,ивать,1а
7757,аться,1а
7758,ыгать,1а
7759,скать,1а
7760,аться,1а
7761,аветь,1а
7762,ядать,1а
7763,ятать,6а
7764,аться,6а
7765,овать,2а
7766,оветь,1а
7767,овать,2а
7768,угать,1а
7769,аться,1а
7770,елять,1а
7771,овать,2а
7772,скать,1а
7773,аться,1а
7774,стеть,1а
7775,овать,2а
7776,ичать,1а
7777,утать,1а
7778,аться,1а
7779,овать,2а
7780,тлять,1а
7781,пхать,1а
7782,ылать,1а
7783,ытать,1а
7784,аться,1а
7785,ыхать,6а
7786,янеть,1а
7787,овать,2а
7788,тнать,1а
7789,овать,2а
7790,отать,1а
7791,овать,2а
7792,адеть,1а
7793,овать,2а
7794,аться,2а
7795,овать,2а
7796,ывать,1а
7797,аться,1а
7798,ивать,1а
7799,овать,2а
7800,аться,2а
7801,ывать,1а
7802,аться,1а
7803,аться,1а
7804,ивать,1а
7805,аться,1а
7806,овать,2а
7807,аться,2а
7808,ывать,1а
7809,аться,1а
7810,ирать,1а
7811,аться,1а
7812,овать,2а
7813,атеть,1а
7814,ичать,1а
7815,еться,1а
7816,овать,2а
7817,овать,2а
7818,ывать,1а
7819,овать,2а
7820,ывать,1а
7821,ывать,1а
7822,ывать,1а
7823,аться,1а
7824,аться,1а
7825,аться,1а
7826,овать,2а
7827,згать,1а
7828,аться,1а
7829,ивать,1а
7830,аться,1а
7831,ухать,1а
7832,аться,2а
7833,аться,1а
7834,ивать,1а
7835,ивать,1а
7836,евать,2а
7837,ывать,1а
7838,алять,1а
7839,яться,1а
7840,евать,1а
7841,аться,1а
7842,едать,1а
7843,аться,1а
7844,ивать,1а
7845,аться,1а
7846,ывать,1а
7847,аться,1а
7848,ивать,1а
7849,аться,1а
7850,нчать,1а
7851,аться,1а
7852,рзать,1а
7853,аться,1а
7854,стать,1а
7855,ешать,1а
7856,ивать,1а
7857,веять,6а
7858,яться,6а
7859,ивать,1а
7860,аться,1а
7861,аться,1а
7862,исать,1а
7863,екать,1а
7864,аться,1а
7865,аться,2а
7866,аться,1а
7867,аться,1а
7868,овать,2а
7869,аться,2а
7870,аться,2а
7871,овать,2а
7872,ывать,1а
7873,очать,1а
7874,аться,1а
7875,ичать,1а
7876,ивать,1а
7877,аться,1а
7878,адать,1а
7879,ибать,1а
7880,аться,1а
7881,ичать,1а
7882,овать,2а
7883,ывать,1а
7884,евать,1а
7885,аться,1а
7886,ивать,1а
7887,еться,1а
7888,яться,1а
7889,онять,1а
7890,яться,1а
7891,ивать,1а
7892,аться,1а
7893,овать,2а
7894,аться,2а
7895,ывать,1а
7896,аться,1а
7897,овать,2а
7898,аться,2а
7899,ывать,1а
7900,аться,1а
7901,ызать,1а
7902,ивать,1а
7903,улять,1а
7904,яться,1а
7905,игать,1а
7906,аться,1а
7907,евать,1а
7908,аться,1а
7909,елать,1а
7910,аться,1а
7911,ывать,1а
7912,аться,1а
7913,ргать,1а
7914,ивать,1а
7915,аться,1а
7916,ирать,1а
7917,аться,1а
7918,бреть,1а
7919,ывать,1а
7920,лбать,1а
7921,овать,2а
7922,аться,2а
7923,ивать,1а
7924,увать,1а
7925,аться,1а
7926,умать,1а
7927,аться,1а
7928,ывать,1а
7929,ывать,1а
7930,аться,1а
7931,евать,1а
7932,овать,2а
7933,ывать,1а
7934,аться,1а
7935,аться,1а
7936,игать,1а
7937,аться,1а
7938,имать,1а
7939,аться,1а
7940,иреть,1а
7941,ивать,1а
7942,аться,1а
7943,аться,1а
7944,агать,1а
7945,аться,1а
7946,ывать,1а
7947,ывать,1а
7948,аться,1а
7949,яться,6а
7950,аться,1а
7951,аться,1а
7952,аться,1а
7953,ивать,1а
7954,аться,1а
7955,овать,2а
7956,ывать,1а
7957,аться,1а
7958,аться,1а
7959,овать,2а
7960,аться,1а
7961,блять,1а
7962,аться,2а
7963,япать,1а
7964,ывать,1а
7965,азать,6а
7966,аться,6а
7967,ывать,1а
7968,аться,1а
7969,ивать,1а
7970,аться,1а
7971,евать,2а
7972,ывать,1а
7973,аться,1а
7974,ывать,1а
7975,аться,1а
7976,ахать,1а
7977,аться,1а
7978,овать,2а
7979,ывать,1а
7980,маять,6а
7981,яться,6а
7982,евать,2а
7983,ывать,1а
7984,аться,1а
7985,енять,1а
7986,яться,1а
7987,ерять,1а
7988,ерять,1а
7989,етать,1а
7990,аться,1а
7991,ешать,1а
7992,аться,1а
7993,ивать,1а
7994,ивать,1а
7995,аться,1а
7996,аться,1а
7997,инать,1а
7998,аться,1а
7999,овать,2а
8000,ожать,1а
8001,аться,1а
8002,окать,1а
8003,ивать,1а
8004,ивать,1а
8005,аться,1а
8006,ивать,1а
8007,овать,2а
8008,ывать,1а
8009,ивать,1а
8010,ивать,1а
8011,учать,1а
8012,ывать,1а
8013,аться,1а
8014,ыкать,1а
8015,ыкать,1а
8016,аться,1а
8017,ивать,1а
8018,аться,1а
8019,шлять,1а
8020,якать,1а
8021,ивать,1а
8022,аться,1а
8023,аться,1а
8024,аться,1а
8025,аться,1а
8026,имать,1а
8027,аться,1а
8028,овать,2а
8029,здать,1а
8030,аться,1а
8031,юхать,1а
8032,ивать,1а
8033,евать,1а
8034,аться,1а
8035,евать,1а
8036,аться,1а
8037,евать,1а
8038,млеть,1а
8039,евать,1а
8040,преть,1а
8041,аться,1а
8042,аться,1а
8043,овать,2а
8044,аться,2а
8045,ывать,1а
8046,аться,1а
8047,аться,1а
8048,езать,1а
8049,езать,6а
8050,аться,6а
8051,аться,1а
8052,овать,2а
8053,овать,2а
8054,ывать,1а
8055,ивать,1а
8056,аться,1а
8057,угать,1а
8058,аться,1а
8059,ивать,1а
8060,аться,1а
8061,ушать,1а
8062,аться,1а
8063,ывать,1а
8064,ывать,1а
8065,аться,1а
8066,аться,1а
8067,хлеть,1а
8068,ирать,1а
8069,аться,1а
8070,увать,1а
8071,аться,1а
8072,ерять,1а
8073,яться,1а
8074,знать,1а
8075,овать,2а
8076,ывать,1а
8077,уметь,1а
8078,еться,1а
8079,ивать,1а
8080,аться,1а
8081,едать,1а
8082,аться,1а
8083,зжать,1а
8084,аться,1а
8085,аться,1а
8086,грать,1а
8087,аться,1а
8088,овать,2а
8089,аться,1а
8090,ывать,1а
8091,аться,1а
8092,аться,1а
8093,аться,1а
8094,аться,1а
8095,овать,2а
8096,атать,1а
8097,аться,1а
8098,ывать,1а
8099,ывать,1а
8100,аться,1а
8101,аться,1а
8102,ачать,1а
8103,аться,1а
8104,аться,1а
8105,яться,1а
8106,яться,6а
8107,овать,2а
8108,аться,2а
8109,ывать,1а
8110,аться,1а
8111,аться,1а
8112,идать,1а
8113,аться,1а
8114,ывать,1а
8115,аться,1а
8116,исать,1а
8117,ывать,1а
8118,аться,1а
8119,аться,1а
8120,яться,1а
8121,овать,2а
8122,ывать,1а
8123,ивать,1а
8124,аться,1а
8125,епать,1а
8126,ивать,1а
8127,ивать,1а
8128,аться,1а
8129,ывать,1а
8130,аться,1а
8131,ырять,1а
8132,окать,1а
8133,овать,2а
8134,ывать,1а
8135,упать,1а
8136,ыхать,1а
8137,аться,1а
8138,овать,2а
8139,евать,2а
8140,ывать,1а
8141,ивать,1а
8142,аться,1а
8143,аться,1а
8144,ывать,1а
8145,еться,1а
8146,ивать,1а
8147,ивать,1а
8148,аться,1а
8149,аться,1а
8150,овать,2а
8151,ывать,1а
8152,мсать,1а
8153,ывать,1а
8154,аться,1а
8155,евать,2а
8156,ывать,1а
8157,аться,6а
8158,ивать,1а
8159,екать,1а
8160,аться,1а
8161,ивать,1а
8162,аться,1а
8163,утать,1а
8164,аться,1а
8165,ывать,1а
8166,аться,1а
8167,аться,1а
8168,аться,1а
8169,овать,2а
8170,аться,2а
8171,ывать,1а
8172,аться,1а
8173,ивать,1а
8174,аться,1а
8175,ывать,1а
8176,аться,1а
8177,овать,2а
8178,ывать,1а
8179,ивать,1а
8180,ивать,1а
8181,ивать,1а
8182,паять,1а
8183,яться,1а
8184,евать,1а
8185,аться,1а
8186,екать,1а
8187,енать,1а
8188,атать,1а
8189,аться,1а
8190,ывать,1а
8191,аться,1а
8192,ивать,1а
8193,овать,2а
8194,ывать,1а
8195,инать,1а
8196,аться,1а
8197,ирать,1а
8198,ихать,1а
8199,ивать,1а
8200,аться,6а
8201,овать,2а
8202,овать,2а
8203,ывать,1а
8204,стать,1а
8205,аться,1а
8206,овать,2а
8207,аться,1а
8208,скать,1а
8209,ивать,1а
8210,аться,1а
8211,яться,1а
8212,знать,1а
8213,агать,1а
8214,агать,1а
8215,аться,1а
8216,лнеть,1а
8217,аться,1а
8218,овать,2а
8219,ывать,1а
8220,ясать,6а
8221,аться,6а
8222,ывать,1а
8223,аться,1а
8224,овать,2а
8225,овать,2а
8226,ирать,1а
8227,аться,1а
8228,аться,1а
8229,аться,1а
8230,скать,1а
8231,ивать,1а
8232,ягать,1а
8233,аться,1а
8234,овать,2а
8235,ывать,1а
8236,угать,1а
8237,ивать,1а
8238,скать,1а
8239,аться,1а
8240,утать,1а
8241,аться,1а
8242,ичать,1а
8243,овать,2а
8244,ывать,1а
8245,аться,1а
8246,ухать,1а
8247,ивать,1а
8248,аться,1а
8249,ытать,1а
8250,ивать,1а
8251,аться,1а
8252,епеть,1а
8253,аться,1а
8254,длать,1а
8255,аться,1а
8256,аться,1а
8257,екать,1а
8258,аться,1а
8259,рчать,1а
8260,сеять,6а
8261,яться,6а
8262,евать,1а
8263,абеть,1а
8264,ушать,1а
8265,овать,2а
8266,ывать,1а
8267,ивать,1а
8268,аться,1а
8269,овать,2а
8270,ывать,1а
8271,ивать,1а
8272,аться,1а
8273,ивать,1а
8274,аться,1а
8275,егать,1а
8276,елять,1а
8277,игать,1а
8278,аться,1а
8279,ждать,1а
8280,ивать,1а
8281,аться,1а
8282,ивать,1а
8283,ылать,1а
8284,ыпать,1а
8285,аться,1а
8286,аться,1а
8287,аться,1а
8288,ывать,1а
8289,ивать,1а
8290,ивать,1а
8291,скать,1а
8292,ивать,1а
8293,овать,2а
8294,ывать,1а
8295,ачать,1а
8296,ивать,1а
8297,ивать,1а
8298,таять,6а
8299,аться,1а
8300,рзать,1а
8301,ерять,1а
8302,яться,1а
8303,ирать,1а
8304,аться,1а
8305,скать,1а
8306,ивать,1а
8307,ивать,1а
8308,евать,1а
8309,аться,1а
8310,овать,2а
8311,аться,2а
8312,ывать,1а
8313,стеть,1а
8314,ивать,1а
8315,аться,1а
8316,ргать,1а
8317,овать,2а
8318,аться,2а
8319,ывать,1а
8320,аться,1а
8321,аться,2а
8322,ивать,1а
8323,аться,1а
8324,ивать,1а
8325,аться,1а
8326,аться,1а
8327,аться,1а
8328,огать,1а
8329,аться,1а
8330,евать,2а
8331,ывать,1а
8332,овать,2а
8333,ывать,1а
8334,ивать,1а
8335,аться,1а
8336,япать,1а
8337,ывать,1а
8338,аться,2а
8339,овать,2а
8340,ывать,1а
8341,овать,2а
8342,аться,2а
8343,ывать,1а
8344,аться,1а
8345,ивать,1а
8346,ивать,1а
8347,хаять,6а
8348,стать,1а
8349,аться,1а
8350,атать,1а
8351,ывать,1а
8352,ебать,1а
8353,ывать,1а
8354,ывать,1а
8355,ябать,1а
8356,аться,1а
8357,ывать,1а
8358,аться,1а
8359,аться,1а
8360,овать,2а
8361,аться,2а
8362,утать,1а
8363,апать,1а
8364,аться,1а
8365,ывать,1а
8366,аться,1а
8367,овать,2а
8368,аться,2а
8369,ывать,1а
8370,аться,1а
8371,ивать,1а
8372,ивать,1а
8373,овать,2а
8374,аться,1а
8375,слять,1а
8376,аться,1а
8377,аться,2а
8378,ухать,1а
8379,аться,1а
8380,аться,1а
8381,аться,1а
8382,атать,1а
8383,аться,1а
8384,ивать,1а
8385,ырять,1а
8386,ибать,1а
8387,аться,1а
8388,ивать,1а
8389,аться,1а
8390,ирять,1а
8391,яться,1а
8392,овать,2а
8393,ывать,1а
8394,епать,1а
8395,овать,2а
8396,ывать,1а
8397,овать,2а
8398,аться,2а
8399,ывать,1а
8400,аться,1а
8401,угать,1а
8402,ивать,1а
8403,аться,1а
8404,лкать,1а
8405,ивать,1а
8406,епать,1а
8407,ипать,1а
8408,овать,2а
8409,овать,2а
8410,рдеть,1а
8411,еться,1а
8412,овать,2а
8413,овать,2а
8414,овать,2а
8415,овать,2а
8416,аться,2а
8417,овать,2а
8418,овать,2а
8419,овать,2а
8420,овать,2а
8421,едеть,1а
8422,овать,2а
8423,овать,2а
8424,езать,6а
8425,аться,6а
8426,овать,2а
8427,овать,2а
8428,овать,2а
8429,овать,2а
8430,ичать,1а
8431,овать,2а
8432,овать,2а
8433,ывать,1а
8434,аться,1а
8435,овать,2а
8436,овать,2а
8437,овать,2а
8438,овать,2а
8439,овать,2а
8440,овать,2а
8441,овать,2а
8442,реять,6а
8443,аветь,1а
8444,овать,2а
8445,овать,2а
8446,аться,2а
8447,стать,1а
8448,овать,2а
8449,овать,2а
8450,аться,2а
8451,овать,2а
8452,обеть,1а
8453,внять,1а
8454,оветь,1а
8455,аться,1а
8456,оветь,1а
8457,овать,2а
8458,ичать,1а
8459,ичать,1а
8460,овать,2а
8461,убать,1а
8462,аться,2а
8463,угать,1а
8464,аться,1а
8465,ичать,1а
8466,овать,2а
8467,овать,2а
8468,аться,2а
8469,ичать,1а
8470,агать,1а
8471,овать,2а
8472,янеть,1а
8473,усеть,1а
8474,овать,2а
8475,аться,1а
8476,чнеть,1а
8477,ыгать,1а
8478,ыдать,1а
8479,ыжеть,1а
8480,ыкать,1а
8481,аться,1а
8482,скать,1а
8483,хлеть,1а
8484,овать,2а
8485,ябеть,1а
8486,вкать,1а
8487,ичать,1а
8488,овать,2а
8489,днеть,1а
8490,ичать,1а
8491,ажать,1а
8492,ивать,1а
8493,овать,2а
8494,овать,2а
8495,ичать,1а
8496,овать,2а
8497,аться,1а
8498,ичать,1а
8499,овать,2а
8500,аться,1а
8501,ичать,1а
8502,овать,2а
8503,аться,1а
8504,ичать,1а
8505,овать,2а
8506,овать,2а
8507,ичать,1а
8508,анеть,1а
8509,овать,2а
8510,овать,2а
8511,ывать,1а
8512,ывать,1а
8513,егать,1а
8514,аться,1а
8515,аться,1а
8516,егать,1а
8517,аться,1а
8518,ивать,1а
8519,аться,1а
8520,ирать,1а
8521,аться,1а
8522,ывать,1а
8523,овать,2а
8524,аться,2а
8525,ывать,1а
8526,ивать,1а
8527,овать,2а
8528,ивать,1а
8529,ывать,1а
8530,аться,1а
8531,аться,1а
8532,евать,2а
8533,алять,1а
8534,яться,1а
8535,атать,1а
8536,аться,1а
8537,евать,1а
8538,едать,1а
8539,аться,1а
8540,евать,2а
8541,ежеть,1а
8542,овать,2а
8543,ичать,1а
8544,ргать,1а
8545,аться,1а
8546,ркать,1а
8547,стать,1а
8548,ерять,1а
8549,яться,1а
8550,етать,1а
8551,тлеть,1а
8552,еться,1а
8553,овать,2а
8554,ереть,1а
8555,еться,1а
8556,ешать,1а
8557,аться,1а
8558,веять,6а
8559,ивать,1а
8560,аться,1а
8561,овать,2а
8562,аться,2а
8563,ивать,1а
8564,евать,2а
8565,епеть,1а
8566,овать,2а
8567,исать,1а
8568,ичать,1а
8569,ичать,1а
8570,ичать,1а
8571,аться,1а
8572,овать,2а
8573,аться,1а
8574,овать,2а
8575,овать,2а
8576,овать,2а
8577,ибать,1а
8578,аться,1а
8579,ивать,1а
8580,онять,1а
8581,стать,1а
8582,ичать,1а
8583,овать,2а
8584,аться,2а
8585,ывать,1а
8586,ызать,1а
8587,ивать,1а
8588,аться,1а
8589,игать,1а
8590,аться,1а
8591,ичать,1а
8592,елать,1а
8593,аться,1а
8594,ргать,1а
8595,ивать,1а
8596,ивать,1а
8597,ирать,1а
8598,аться,1а
8599,овать,2а
8600,увать,1а
8601,уреть,1а
8602,ыхать,1а
8603,едеть,1а
8604,длать,1а
8605,овать,2а
8606,ичать,1а
8607,овать,2а
8608,ичать,1а
8609,ичать,1а
8610,ереть,1а
8611,еться,1а
8612,рчать,1а
8613,ичать,1а
8614,овать,2а
8615,сеять,6а
8616,яться,6а
8617,ичать,1а
8618,мкать,1а
8619,ывать,1а
8620,ивать,1а
8621,аться,1а
8622,игать,1а
8623,аться,1а
8624,имать,1а
8625,аться,1а
8626,инать,1а
8627,ирать,1а
8628,ичать,1а
8629,ичать,1а
8630,овать,2а
8631,иветь,1а
8632,игать,1а
8633,ивать,1а
8634,изеть,1а
8635,икать,1а
8636,овать,2а
8637,овать,2а
8638,инеть,1а
8639,еться,1а
8640,отеть,1а
8641,овать,2а
8642,сиять,1а
8643,ичать,1а
8644,ывать,1а
8645,ичать,1а
8646,ывать,1а
8647,аться,1а
8648,овать,2а
8649,овать,2а
8650,ичать,1а
8651,овать,2а
8652,апать,1а
8653,овать,2а
8654,ывать,1а
8655,ывать,1а
8656,ичать,1а
8657,ивать,1а
8658,аться,1а
8659,ывать,1а
8660,ывать,1а
8661,аться,1а
8662,аться,1а
8663,ачать,1а
8664,ивать,1а
8665,ивать,1а
8666,аться,1а
8667,ивать,1а
8668,ичать,1а
8669,рнеть,1а
8670,итать,1а
8671,аться,1а
8672,идать,1а
8673,ывать,1а
8674,овать,2а
8675,овать,2а
8676,исать,1а
8677,аться,1а
8678,аться,1а
8679,ичать,1а
8680,аться,1а
8681,ывать,1а
8682,ивать,1а
8683,аться,1а
8684,епать,1а
8685,икать,1а
8686,икать,6а
8687,ичать,1а
8688,ывать,1а
8689,аться,1а
8690,ивать,1а
8691,ырять,1а
8692,упать,1а
8693,ывать,1а
8694,овать,2а
8695,овать,2а
8696,мкать,1а
8697,аться,1а
8698,ивать,1а
8699,аться,1а
8700,овать,2а
8701,ичать,1а
8702,овать,2а
8703,овать,2а
8704,овать,2а
8705,овать,2а
8706,овать,2а
8707,аться,2а
8708,овать,2а
8709,аться,2а
8710,овать,2а
8711,овать,2а
8712,аться,2а
8713,аться,1а
8714,овать,2а
8715,аться,2а
8716,овать,2а
8717,ичать,1а
8718,овать,2а
8719,овать,2а
8720,ичать,1а
8721,ичать,1а
8722,овать,2а
8723,ывать,1а
8724,аться,1а
8725,аться,1а
8726,аться,1а
8727,ичать,1а
8728,опать,1а
8729,ывать,1а
8730,аться,1а
8731,ичать,1а
8732,ивать,1а
8733,аться,1а
8734,ичать,1а
8735,удеть,1а
8736,аться,1а
8737,учать,1а
8738,ивать,1а
8739,аться,1а
8740,чнеть,1а
8741,ушать,1а
8742,абеть,1а
8743,овать,2а
8744,овать,2а
8745,ывать,1а
8746,егать,1а
8747,овать,2а
8748,езать,1а
8749,ичать,1а
8750,аться,1а
8751,аться,1а
8752,ичать,1а
8753,ивать,1а
8754,аться,1а
8755,ывать,1а
8756,инять,1а
8757,ипать,1а
8758,аться,1а
8759,ичать,1а
8760,омать,1а
8761,аться,1а
8762,яться,1а
8763,опать,1а
8764,ивать,1а
8765,згать,1а
8766,ушать,1а
8767,аться,1а
8768,ыхать,1а
8769,ивать,1а
8770,япать,1а
8771,азать,6а
8772,аться,6а
8773,ывать,1а
8774,аться,1а
8775,ивать,1а
8776,аться,1а
8777,овать,2а
8778,овать,2а
8779,ичать,1а
8780,ывать,1а
8781,аться,1а
8782,овать,2а
8783,арать,1а
8784,ивать,1а
8785,ивать,1а
8786,ахать,1а
8787,ивать,1а
8788,ивать,1а
8789,ивать,1а
8790,маять,6а
8791,яться,6а
8792,елеть,1а
8793,енять,1а
8794,енять,1а
8795,яться,1а
8796,яться,1а
8797,ерять,1а
8798,яться,1а
8799,аться,1а
8800,етать,1а
8801,етать,1а
8802,сметь,1а
8803,ешать,1а
8804,аться,1а
8805,ивать,1а
8806,ивать,1а
8807,аться,1а
8808,аться,1а
8809,аться,2а
8810,инать,1а
8811,аться,1а
8812,ичать,1а
8813,рнеть,1а
8814,овать,2а
8815,окать,1а
8816,лкать,1а
8817,овать,2а
8818,ркать,1а
8819,аться,1а
8820,ивать,1а
8821,аться,1а
8822,ичать,1а
8823,глеть,1а
8824,овать,2а
8825,овать,2а
8826,евать,2а
8827,ывать,1а
8828,аться,1а
8829,ыкать,1а
8830,аться,1а
8831,ивать,1а
8832,шлять,1а
8833,якать,1а
8834,ичать,1а
8835,ивать,1а
8836,едать,1а
8837,икать,1а
8838,имать,1а
8839,аться,1а
8840,аться,1а
8841,аться,1а
8842,ичать,1а
8843,овать,2а
8844,ирать,1а
8845,аться,1а
8846,овать,2а
8847,ичать,1а
8848,овать,2а
8849,аться,2а
8850,овать,2а
8851,аться,2а
8852,оветь,1а
8853,аться,1а
8854,адать,1а
8855,екать,1а
8856,аться,1а
8857,овать,2а
8858,адать,1а
8859,овать,2а
8860,ывать,1а
8861,овать,2а
8862,евать,1а
8863,аться,1а
8864,игать,1а
8865,аться,1а
8866,овать,2а
8867,деять,6а
8868,яться,6а
8869,алеть,1а
8870,овать,2а
8871,рцать,1а
8872,идать,1а
8873,знать,1а
8874,аться,1а
8875,ичать,1а
